Episode,Time,UE x,UE y,UE SINR,BS TX Power,Beam Index,Action,Cumul. Reward,Done,Abort,Loss,Q
31.0,3.0,-146.84660572269226,68.76152193639116,15.64,35.31,2.0,0.0,9.0,0.0,0.0,1.3958509862422943,10.268419697880745
31.0,4.0,-147.01100764273988,68.98542482273213,-14.54,31.47,2.0,3.0,4.0,0.0,1.0,1.3958509862422943,10.268419697880745
32.0,1.0,59.605566001347626,63.8084869642767,28.7,35.24,0.0,3.0,0.0,0.0,0.0,1.4502096772193909,10.33991950377822
32.0,2.0,59.80531642116344,64.00151614240936,26.11,44.36,1.0,0.0,-5.0,0.0,1.0,1.4502096772193909,10.33991950377822
33.0,1.0,98.53372146397086,-52.67538305249994,17.74,17.22,1.0,0.0,7.0,0.0,0.0,1.5887477057320731,10.26041811757854
33.0,2.0,98.25603286419737,-52.6683449147495,7.78,21.68,2.0,0.0,9.0,0.0,0.0,1.5887477057320731,10.26041811757854
33.0,3.0,98.483949273327,-52.8271359858984,10.4,19.32,2.0,3.0,9.0,0.0,0.0,1.5887477057320731,10.26041811757854
33.0,4.0,98.47841040165798,-53.10485853580711,10.49,17.22,2.0,3.0,9.0,0.0,0.0,1.5887477057320731,10.26041811757854
33.0,5.0,98.20747914564234,-53.16615085458318,16.51,21.68,3.0,0.0,16.0,0.0,0.0,1.5887477057320731,10.26041811757854
33.0,6.0,98.44463732124736,-53.02152549867745,27.62,27.29,0.0,0.0,23.0,0.0,0.0,1.5887477057320731,10.26041811757854
33.0,7.0,98.6347175530808,-52.81896686693517,-14.81,24.32,0.0,3.0,18.0,0.0,1.0,1.5887477057320731,10.26041811757854
34.0,1.0,92.5089264569378,-113.1171626540439,14.5,28.26,1.0,1.0,7.0,0.0,0.0,1.7017916639645894,10.08731574130555
34.0,2.0,92.24171208108498,-113.04128794702798,4.35,22.45,2.0,1.0,9.0,0.0,0.0,1.7017916639645894,10.08731574130555
34.0,3.0,91.96541967231367,-113.06997590064113,16.8,28.26,3.0,0.0,16.0,0.0,0.0,1.7017916639645894,10.08731574130555
34.0,4.0,92.24317934562086,-113.07314729015486,17.75,31.71,3.0,2.0,16.0,0.0,0.0,1.7017916639645894,10.08731574130555
34.0,5.0,92.44446758467213,-113.26457231110771,6.86,39.92,0.0,0.0,18.0,0.0,0.0,1.7017916639645894,10.08731574130555
34.0,6.0,92.28892259751791,-113.49471628951765,2.23,50.26,1.0,0.0,13.0,0.0,1.0,1.7017916639645894,10.08731574130555
35.0,1.0,-30.684416241882225,-119.46059354128754,-21.96,8.67,0.0,1.0,-5.0,0.0,1.0,1.831486701965332,9.842891559004784
36.0,1.0,16.489674011521043,-11.562482415596742,46.8,29.43,3.0,0.0,-5.0,0.0,1.0,1.432529091835022,9.949698463082314
37.0,1.0,13.352972197565725,97.98692544675228,16.91,38.32,1.0,2.0,0.0,0.0,0.0,1.753948450088501,9.70588925294578
37.0,2.0,13.378857545919248,97.71035639105773,-23.44,48.24,2.0,0.0,-5.0,0.0,1.0,1.753948450088501,9.70588925294578
38.0,1.0,-126.15773829268993,133.61804349162406,6.13,4.94,3.0,3.0,0.0,0.0,0.0,1.484937270482381,9.667181501785914
