Episode,Time,UE x,UE y,UE SINR,BS TX Power,Beam Index,Action,Cumul. Reward,Done,Abort,Loss,Q
15.0,2.0,-79.89337176634304,46.79839507137357,21.73,7.05,2.0,3.0,0.0,0.0,0.0,227.07032012939453,0.6535370238125324
15.0,3.0,-79.81576856078563,47.06511259294719,10.78,6.28,2.0,3.0,0.0,0.0,0.0,227.07032012939453,0.6535370238125324
15.0,4.0,-80.01516148446159,47.25851103093239,-4.0,7.05,2.0,2.0,-5.0,0.0,1.0,227.07032012939453,0.6535370238125324
16.0,1.0,-79.47110032803607,106.0384305962294,-59.06,1.35,2.0,2.0,-5.0,0.0,1.0,125.42740631103516,0.4076169575564563
17.0,1.0,77.33396873414335,-30.398518803204684,30.1,31.49,3.0,3.0,0.0,0.0,0.0,239.39644564115085,1.0699210852438297
17.0,2.0,77.58283483846742,-30.521913114036753,33.4,25.01,0.0,tensor(1),7.0,0.0,0.0,239.39644564115085,1.0699210852438297
17.0,3.0,77.69032236715051,-30.778051601977868,22.83,31.49,1.0,0,14.0,0.0,0.0,239.39644564115085,1.0699210852438297
17.0,4.0,77.4146094177245,-30.744245340043523,19.35,25.01,2.0,1,21.0,0.0,0.0,239.39644564115085,1.0699210852438297
17.0,5.0,77.34138074510372,-30.476293748644334,25.7,19.87,3.0,1,28.0,0.0,0.0,239.39644564115085,1.0699210852438297
17.0,6.0,77.06434293478777,-30.45603182665981,1.3,15.78,0.0,1,30.0,0.0,0.0,239.39644564115085,1.0699210852438297
17.0,7.0,77.31284815606435,-30.331912332520325,14.29,12.53,1.0,1,37.0,0.0,0.0,239.39644564115085,1.0699210852438297
17.0,8.0,77.14772195739697,-30.108543059027255,18.68,15.77,2.0,0,44.0,0.0,0.0,239.39644564115085,1.0699210852438297
17.0,9.0,76.8834417758688,-30.02300663708548,12.7,12.53,3.0,1,51.0,0.0,0.0,239.39644564115085,1.0699210852438297
17.0,10.0,76.75972171834972,-30.27171096192652,-1.5,15.77,0.0,0,53.0,0.0,0.0,239.39644564115085,1.0699210852438297
17.0,11.0,76.64036383958585,-30.02088394862024,25.81,14.06,0.0,3,53.0,0.0,0.0,239.39644564115085,1.0699210852438297
17.0,12.0,76.87248631313155,-29.86830724298603,21.27,17.7,1.0,0,60.0,0.0,0.0,239.39644564115085,1.0699210852438297
17.0,13.0,76.94537201111959,-30.136352330342536,-150.84,15.78,1.0,3,55.0,0.0,1.0,239.39644564115085,1.0699210852438297
18.0,1.0,-127.39919641309952,-60.883344423692336,4.91,11.62,3.0,3.0,0.0,0.0,0.0,231.30540466308594,1.5623048700896713
18.0,2.0,-127.12599404258565,-60.83313527539482,2.92,9.23,0.0,1.0,2.0,0.0,0.0,231.30540466308594,1.5623048700896713
18.0,3.0,-127.39429821288317,-60.761209160331376,-18.53,7.33,1.0,tensor(1),-3.0,0.0,1.0,231.30540466308594,1.5623048700896713
19.0,1.0,100.31562151989617,8.266937728932866,16.33,29.14,0.0,1.0,7.0,0.0,0.0,243.5733642578125,2.022452932068457
19.0,2.0,100.08064270009292,8.415077690020455,7.94,32.7,0.0,2.0,7.0,0.0,0.0,243.5733642578125,2.022452932068457
19.0,3.0,100.20092848937354,8.665461041552263,9.2,29.14,0.0,3.0,7.0,0.0,0.0,243.5733642578125,2.022452932068457
19.0,4.0,100.29660525702722,8.926241504697995,25.3,25.97,0.0,3.0,7.0,0.0,0.0,243.5733642578125,2.022452932068457
19.0,5.0,100.57408769730992,8.91343567938592,24.27,32.69,1.0,0.0,14.0,0.0,0.0,243.5733642578125,2.022452932068457
19.0,6.0,100.47356707199714,9.172387601012094,16.77,36.68,1.0,2.0,14.0,0.0,0.0,243.5733642578125,2.022452932068457
19.0,7.0,100.60772462074209,9.415620505739035,24.19,32.69,1.0,3.0,14.0,0.0,0.0,243.5733642578125,2.022452932068457
19.0,8.0,100.87359735822535,9.335170637558194,13.11,25.97,2.0,tensor(1),21.0,0.0,0.0,243.5733642578125,2.022452932068457
19.0,9.0,101.11188485582397,9.192413633122877,5.2,20.63,3.0,tensor(1),23.0,0.0,0.0,243.5733642578125,2.022452932068457
19.0,10.0,100.93061452420856,8.981934273794703,25.11,25.97,0.0,0,30.0,0.0,0.0,243.5733642578125,2.022452932068457
19.0,11.0,101.17782919934993,8.85526384227294,15.84,20.63,1.0,1,37.0,0.0,0.0,243.5733642578125,2.022452932068457
19.0,12.0,101.15878752316704,8.57813948680178,18.48,18.39,1.0,3,37.0,0.0,0.0,243.5733642578125,2.022452932068457
19.0,13.0,101.24588239680858,8.841910176630131,12.39,14.61,2.0,tensor(1),49.0,1.0,0.0,243.5733642578125,2.022452932068457
19.0,14.0,101.18568437273592,9.113086672154557,15.6,11.61,3.0,1,61.0,1.0,0.0,243.5733642578125,2.022452932068457
19.0,15.0,101.22041033156914,9.38868529626265,5.64,10.35,3.0,3,61.0,0.0,0.0,243.5733642578125,2.022452932068457
20.0,1.0,-96.69078258470346,-65.78168949009543,23.52,6.97,0.0,3.0,0.0,0.0,0.0,261.69696553548175,2.627401282234738
20.0,2.0,-96.41488941151846,-65.74938700076302,4.95,5.54,1.0,tensor(1),2.0,0.0,0.0,261.69696553548175,2.627401282234738
20.0,3.0,-96.69205258453829,-65.73091893782336,-14.76,4.4,2.0,tensor(1),-3.0,0.0,1.0,261.69696553548175,2.627401282234738
21.0,1.0,110.42920321094003,122.77938333207084,-0.4,13.18,0.0,0.0,2.0,0.0,0.0,214.75151824951172,2.6565116160782054
21.0,2.0,110.41139435955571,122.5021770214653,6.77,14.79,0.0,2.0,2.0,0.0,0.0,214.75151824951172,2.6565116160782054
21.0,3.0,110.20266402044334,122.68545860635912,14.91,13.18,0.0,3.0,2.0,0.0,0.0,214.75151824951172,2.6565116160782054
21.0,4.0,109.92563359198962,122.66509600490663,4.73,16.59,1.0,0.0,4.0,0.0,0.0,214.75151824951172,2.6565116160782054
21.0,5.0,109.87012805459018,122.39292027280482,2.41,13.18,2.0,1.0,6.0,0.0,0.0,214.75151824951172,2.6565116160782054
21.0,6.0,110.14757184182773,122.40653786254923,-8.56,10.47,3.0,1.0,1.0,0.0,1.0,214.75151824951172,2.6565116160782054
22.0,1.0,36.8746334455943,134.25812556291513,-157.25,15.67,1.0,3.0,-5.0,0.0,1.0,147.46238708496094,2.87506676686462
23.0,1.0,-23.99432089655675,-145.60887083406283,-8.36,25.6,0.0,3.0,-5.0,0.0,1.0,213.3298797607422,2.8891212480375543
24.0,1.0,34.532217472894814,32.80525178360166,26.89,46.04,1.0,0.0,-5.0,0.0,1.0,217.24533081054688,2.963699492160231
25.0,1.0,-19.21413364057915,-65.76748056044565,26.72,29.47,1.0,0.0,7.0,0.0,0.0,168.67877604166668,3.32444183692957
25.0,2.0,-18.948905206562547,-65.85002976768752,9.36,23.41,2.0,1.0,9.0,0.0,0.0,168.67877604166668,3.32444183692957
25.0,3.0,-18.751054061150914,-65.65505433824455,30.48,20.86,2.0,3.0,9.0,0.0,0.0,168.67877604166668,3.32444183692957
25.0,4.0,-18.885455743570954,-65.89815242871386,18.81,26.26,3.0,0.0,16.0,0.0,0.0,168.67877604166668,3.32444183692957
25.0,5.0,-18.969580655022956,-65.63341955750147,16.75,23.4,3.0,3.0,16.0,0.0,0.0,168.67877604166668,3.32444183692957
25.0,6.0,-18.971270888333112,-65.91119219283209,13.35,26.26,3.0,2.0,16.0,0.0,0.0,168.67877604166668,3.32444183692957
25.0,7.0,-19.136882262565948,-66.13420198309223,-1.09,33.06,0.0,0.0,18.0,0.0,0.0,168.67877604166668,3.32444183692957
25.0,8.0,-19.10916019879199,-66.41059297608453,31.06,29.46,0.0,3.0,18.0,0.0,0.0,168.67877604166668,3.32444183692957
25.0,9.0,-18.97839938951232,-66.65566868802614,25.65,23.4,1.0,tensor(1),25.0,0.0,0.0,168.67877604166668,3.32444183692957
25.0,10.0,-18.891621248031864,-66.9195437493494,20.74,20.86,1.0,3,25.0,0.0,0.0,168.67877604166668,3.32444183692957
25.0,11.0,-18.770956268603843,-67.16974458181564,15.75,16.57,2.0,tensor(1),32.0,0.0,0.0,168.67877604166668,3.32444183692957
25.0,12.0,-19.0486985837424,-67.16530609010853,21.5,13.16,3.0,tensor(1),39.0,0.0,0.0,168.67877604166668,3.32444183692957
25.0,13.0,-19.08508506101277,-66.88992178028131,24.03,14.77,3.0,2,39.0,0.0,0.0,168.67877604166668,3.32444183692957
25.0,14.0,-19.283834161505766,-67.08398179388634,27.11,11.73,0.0,tensor(1),51.0,1.0,0.0,168.67877604166668,3.32444183692957
25.0,15.0,-19.45298294632381,-66.8636430037886,23.37,10.45,0.0,3,51.0,0.0,0.0,168.67877604166668,3.32444183692957
26.0,1.0,-116.27440180532098,-106.10324225331377,21.75,45.8,3.0,0.0,-5.0,0.0,1.0,227.5179901123047,4.2821852611377835
27.0,1.0,87.16136589344124,-46.66510914583704,-144.71,8.97,1.0,3.0,-5.0,0.0,1.0,211.37533569335938,4.012014010921121
28.0,1.0,113.01844882173141,-2.8548146656633233,2.57,4.42,2.0,0.0,2.0,0.0,0.0,184.28567504882812,4.0535822180099785
28.0,2.0,112.94828717670596,-3.123585641392631,-157.38,3.51,3.0,tensor(1),-3.0,0.0,1.0,184.28567504882812,4.0535822180099785
29.0,1.0,63.2630688321486,111.68185140857499,6.66,12.01,1.0,1.0,2.0,0.0,0.0,157.9136165272106,4.174616387621923
29.0,2.0,63.36614400390901,111.42390567243321,14.68,10.7,1.0,3.0,2.0,0.0,0.0,157.9136165272106,4.174616387621923
29.0,3.0,63.420317801137976,111.15146174513632,-0.59,13.47,2.0,0.0,4.0,0.0,0.0,157.9136165272106,4.174616387621923
29.0,4.0,63.65218724922016,111.30442269725555,-1.77,15.11,2.0,2.0,4.0,0.0,0.0,157.9136165272106,4.174616387621923
29.0,5.0,63.91659818988862,111.38955405623673,-2.85,19.02,3.0,0.0,6.0,0.0,0.0,157.9136165272106,4.174616387621923
29.0,6.0,63.782616291358366,111.63288375991755,19.88,23.94,0.0,0.0,13.0,0.0,0.0,157.9136165272106,4.174616387621923
29.0,7.0,64.05358896406614,111.57177480416827,11.71,19.02,1.0,tensor(1),15.0,0.0,0.0,157.9136165272106,4.174616387621923
29.0,8.0,64.0062755398914,111.29805609139908,14.5,23.94,2.0,0,22.0,0.0,0.0,157.9136165272106,4.174616387621923
29.0,9.0,63.936188575407236,111.5668465511192,13.37,19.02,3.0,1,29.0,0.0,0.0,157.9136165272106,4.174616387621923
29.0,10.0,63.803470551654506,111.8108679026406,9.6,15.11,0.0,1,31.0,0.0,0.0,157.9136165272106,4.174616387621923
29.0,11.0,63.529351193296634,111.76593382647751,-26.19,16.95,0.0,2,26.0,0.0,1.0,157.9136165272106,4.174616387621923
30.0,1.0,-117.94052753926513,47.65205807980219,5.33,21.85,2.0,1.0,2.0,0.0,0.0,130.34029329740085,4.672454573787176
30.0,2.0,-117.77013664808835,47.43267841339907,14.65,27.51,3.0,0.0,9.0,0.0,0.0,130.34029329740085,4.672454573787176
30.0,3.0,-117.65376765886491,47.18045083327692,25.64,34.63,0.0,0.0,16.0,0.0,0.0,130.34029329740085,4.672454573787176
30.0,4.0,-117.47121793565462,46.971080127630195,13.82,27.51,1.0,1.0,23.0,0.0,0.0,130.34029329740085,4.672454573787176
30.0,5.0,-117.25569922877033,47.14632903863988,9.68,24.52,1.0,3.0,23.0,0.0,0.0,130.34029329740085,4.672454573787176
30.0,6.0,-117.10500199621218,46.91298200539009,6.82,19.48,2.0,tensor(1),25.0,0.0,0.0,130.34029329740085,4.672454573787176
30.0,7.0,-116.84020470460857,46.82906008818991,-0.46,24.52,3.0,0,27.0,0.0,0.0,130.34029329740085,4.672454573787176
30.0,8.0,-116.6061658938051,46.978680704633156,9.94,19.48,0.0,1,29.0,0.0,0.0,130.34029329740085,4.672454573787176
30.0,9.0,-116.42937332574903,47.19293495011571,9.31,21.86,0.0,2,29.0,0.0,0.0,130.34029329740085,4.672454573787176
30.0,10.0,-116.69470866581808,47.11073001633679,18.57,24.53,0.0,2,29.0,0.0,0.0,130.34029329740085,4.672454573787176
30.0,11.0,-116.96180577631252,47.18701649870876,20.86,19.48,1.0,tensor(1),36.0,0.0,0.0,130.34029329740085,4.672454573787176
30.0,12.0,-117.23373647307302,47.24371032541421,18.71,17.36,1.0,3,36.0,0.0,0.0,130.34029329740085,4.672454573787176
30.0,13.0,-117.11673638725263,47.495645780928484,-5.43,21.85,2.0,0,31.0,0.0,1.0,130.34029329740085,4.672454573787176
31.0,1.0,-67.28154054461245,-68.29871687787889,26.52,16.05,2.0,3.0,0.0,0.0,0.0,133.4816722869873,5.140191270969808
31.0,2.0,-67.54971062492382,-68.37114133405878,27.14,12.75,3.0,1.0,7.0,0.0,0.0,133.4816722869873,5.140191270969808
31.0,3.0,-67.80027572034165,-68.49104807609365,20.68,10.13,0.0,tensor(1),14.0,0.0,0.0,133.4816722869873,5.140191270969808
31.0,4.0,-67.72520449264236,-68.75848929318421,-22.31,8.05,1.0,1,9.0,0.0,1.0,133.4816722869873,5.140191270969808
32.0,1.0,-139.76621178933573,61.04879254554515,-163.03,5.02,2.0,3.0,-5.0,0.0,1.0,101.18827819824219,5.026468846946955
33.0,1.0,19.02992456077054,-106.25782108046835,20.92,17.87,3.0,1.0,7.0,0.0,0.0,134.36390940348306,5.395371715848644
33.0,2.0,19.257840969900165,-106.41661215161726,19.18,14.19,0.0,tensor(1),14.0,0.0,0.0,134.36390940348306,5.395371715848644
33.0,3.0,19.252302098231144,-106.69433470152596,17.69,12.65,0.0,3,14.0,0.0,0.0,134.36390940348306,5.395371715848644
33.0,4.0,18.981370842215505,-106.75562702030203,13.12,10.05,1.0,1,21.0,0.0,0.0,134.36390940348306,5.395371715848644
33.0,5.0,19.218529017820522,-106.6110016643963,7.87,7.98,2.0,1,23.0,0.0,0.0,134.36390940348306,5.395371715848644
33.0,6.0,19.408609249653967,-106.40844303265402,-17.82,7.11,2.0,3,18.0,0.0,1.0,134.36390940348306,5.395371715848644
34.0,1.0,92.5089264569378,-113.1171626540439,14.5,28.26,1.0,1.0,7.0,0.0,0.0,116.294740041097,5.582671745059391
34.0,2.0,92.24171208108498,-113.04128794702798,18.88,31.71,1.0,2.0,7.0,0.0,0.0,116.294740041097,5.582671745059391
34.0,3.0,91.96541967231367,-113.06997590064113,4.01,28.26,1.0,3.0,7.0,0.0,0.0,116.294740041097,5.582671745059391
34.0,4.0,92.24317934562086,-113.07314729015486,9.37,25.19,1.0,3.0,7.0,0.0,0.0,116.294740041097,5.582671745059391
34.0,5.0,92.44446758467213,-113.26457231110771,11.55,20.01,2.0,tensor(1),9.0,0.0,0.0,116.294740041097,5.582671745059391
34.0,6.0,92.28892259751791,-113.49471628951765,-9.14,15.89,3.0,tensor(1),4.0,0.0,1.0,116.294740041097,5.582671745059391
35.0,1.0,-30.684416241882225,-119.46059354128754,-19.96,13.75,0.0,0.0,-5.0,0.0,1.0,118.84739685058594,5.533331573009491
36.0,1.0,16.489674011521043,-11.562482415596742,44.8,18.57,3.0,1.0,-5.0,0.0,1.0,115.87928009033203,5.601767722517252
37.0,1.0,13.352972197565725,97.98692544675228,15.91,30.44,1.0,3.0,0.0,0.0,0.0,103.03412628173828,5.6533770468086
37.0,2.0,13.378857545919248,97.71035639105773,-26.44,24.18,2.0,tensor(1),-5.0,0.0,1.0,103.03412628173828,5.6533770468086
38.0,1.0,-126.15773829268993,133.61804349162406,6.13,4.94,3.0,3.0,0.0,0.0,0.0,103.44047393798829,5.884501550346613
38.0,2.0,-126.229665647931,133.34973965379243,-2.46,5.54,3.0,2.0,0.0,0.0,0.0,103.44047393798829,5.884501550346613
38.0,3.0,-126.50608535959934,133.3771738811071,2.73,6.22,3.0,2.0,0.0,0.0,0.0,103.44047393798829,5.884501550346613
38.0,4.0,-126.59873317200626,133.63904575184424,-2.61,5.54,3.0,3.0,0.0,0.0,0.0,103.44047393798829,5.884501550346613
38.0,5.0,-126.52301470275556,133.37178706210432,-157.02,4.4,0.0,tensor(1),-5.0,0.0,1.0,103.44047393798829,5.884501550346613
39.0,1.0,139.47025733196895,-90.9159521543731,14.65,14.18,3.0,0.0,7.0,0.0,0.0,99.43060048421223,6.033399229558806
39.0,2.0,139.38967727324592,-91.18178546297712,9.68,17.85,0.0,0.0,9.0,0.0,0.0,99.43060048421223,6.033399229558806
39.0,3.0,139.65005944604596,-91.08503000878929,24.62,20.03,0.0,2.0,9.0,0.0,0.0,99.43060048421223,6.033399229558806
39.0,4.0,139.40797622313787,-91.22125117826596,12.29,17.85,0.0,3.0,9.0,0.0,0.0,99.43060048421223,6.033399229558806
39.0,5.0,139.33821467480664,-91.49012627975658,11.61,14.18,1.0,tensor(1),11.0,0.0,0.0,99.43060048421223,6.033399229558806
39.0,6.0,139.1008164436314,-91.3458953064463,-162.71,11.26,2.0,tensor(1),6.0,0.0,1.0,99.43060048421223,6.033399229558806
40.0,1.0,121.78412026220698,-117.5000564566015,3.06,31.25,1.0,3.0,0.0,0.0,0.0,119.57295608520508,6.300866615027189
40.0,2.0,121.85452393687395,-117.76876413498184,-35.14,24.82,2.0,tensor(1),-5.0,0.0,1.0,119.57295608520508,6.300866615027189
41.0,1.0,124.79814234914335,-71.33087765912822,12.44,29.96,0.0,2.0,0.0,0.0,0.0,104.24324798583984,6.3384952284395695
41.0,2.0,124.5540407884291,-71.19830721791286,-144.31,23.8,1.0,1.0,-5.0,0.0,1.0,104.24324798583984,6.3384952284395695
42.0,1.0,128.63038445634808,75.69774830339459,15.68,43.71,3.0,0.0,-5.0,0.0,1.0,99.0514907836914,6.176424004137516
43.0,1.0,-136.7926679461337,61.323354983430484,5.33,15.2,0.0,3.0,0.0,0.0,0.0,95.27268981933594,6.306098720679681
43.0,2.0,-137.04519699010336,61.43906831792103,6.21,12.07,1.0,tensor(1),2.0,0.0,0.0,95.27268981933594,6.306098720679681
43.0,3.0,-137.1783097732724,61.682874554068,-25.56,9.59,2.0,tensor(1),-3.0,0.0,1.0,95.27268981933594,6.306098720679681
44.0,1.0,-60.818921168358095,44.809586757022906,19.22,30.44,2.0,0.0,7.0,0.0,0.0,103.89302486843533,6.578609529468748
44.0,2.0,-60.98226447398221,45.03426309831176,19.68,24.18,3.0,tensor(1),14.0,0.0,0.0,103.89302486843533,6.578609529468748
44.0,3.0,-60.801922390101815,44.82298785932519,32.79,30.44,0.0,0,21.0,0.0,0.0,103.89302486843533,6.578609529468748
44.0,4.0,-60.7468844389642,45.09525852936097,15.49,24.18,1.0,1,28.0,0.0,0.0,103.89302486843533,6.578609529468748
44.0,5.0,-60.47903684313389,45.16886667588757,24.58,27.13,1.0,2,28.0,0.0,0.0,103.89302486843533,6.578609529468748
44.0,6.0,-60.26696471642059,44.989462364628174,12.69,21.55,2.0,tensor(1),35.0,0.0,0.0,103.89302486843533,6.578609529468748
