Episode,Time,UE x,UE y,UE SINR,BS TX Power,Beam Index,Action,Cumul. Reward,Done,Abort,Loss,Q
308.0,1.0,-20.9272217763142,-102.36428844828049,10.17,42.51,1.0,2.0,-5.0,0.0,1.0,2.103090763092041,20.985107749700546
309.0,1.0,-21.60281972230137,129.93046893685536,17.73,25.21,2.0,1.0,17.0,0.0,0.0,1.8032219111919403,20.969056636095047
309.0,2.0,-21.389728130160027,129.75227671708743,2.48,20.03,3.0,1.0,19.0,0.0,0.0,1.8032219111919403,20.969056636095047
309.0,3.0,-21.503954344226734,129.49907153181834,16.48,15.91,0.0,1.0,36.0,0.0,0.0,1.8032219111919403,20.969056636095047
309.0,4.0,-21.695061967673666,129.29748192373393,-139.39,12.64,1.0,1.0,31.0,0.0,1.0,1.8032219111919403,20.969056636095047
310.0,1.0,34.553669662044314,148.06533534916036,12.6,15.4,3.0,1.0,17.0,0.0,0.0,1.9625188708305359,20.550307117402554
310.0,2.0,34.76818050003178,147.88885420508805,9.37,12.23,0.0,1.0,19.0,0.0,0.0,1.9625188708305359,20.550307117402554
310.0,3.0,34.70743904926898,147.6177989155503,5.65,9.71,1.0,1.0,21.0,0.0,0.0,1.9625188708305359,20.550307117402554
310.0,4.0,34.94047732993777,147.76897316458133,6.09,12.22,2.0,0.0,23.0,0.0,0.0,1.9625188708305359,20.550307117402554
310.0,5.0,35.18575151653722,147.89936130520437,5.19,15.38,3.0,0.0,25.0,0.0,0.0,1.9625188708305359,20.550307117402554
310.0,6.0,35.302736316743136,147.64741875153797,0.63,19.36,0.0,0.0,27.0,0.0,0.0,1.9625188708305359,20.550307117402554
310.0,7.0,35.58018670585604,147.63393634046815,6.92,24.37,1.0,0.0,29.0,0.0,0.0,1.9625188708305359,20.550307117402554
310.0,8.0,35.85494262250741,147.59307462131406,-32.49,30.68,2.0,0.0,24.0,0.0,1.0,1.9625188708305359,20.550307117402554
311.0,1.0,-87.56648655939611,-107.7213498647363,16.19,12.73,3.0,1.0,17.0,0.0,0.0,1.7808911681175232,20.150405709445476
311.0,2.0,-87.53803703652251,-107.44503280323732,10.94,10.11,0.0,1.0,19.0,0.0,0.0,1.7808911681175232,20.150405709445476
311.0,3.0,-87.79998758492707,-107.53745792978694,6.75,8.03,1.0,1.0,21.0,0.0,0.0,1.7808911681175232,20.150405709445476
311.0,4.0,-88.07638013246377,-107.56516449026148,3.14,6.38,2.0,1.0,23.0,0.0,0.0,1.7808911681175232,20.150405709445476
311.0,5.0,-88.04513007369056,-107.28915012894339,3.27,5.07,3.0,1.0,25.0,0.0,0.0,1.7808911681175232,20.150405709445476
311.0,6.0,-88.18558860554332,-107.52879965357661,1.52,4.03,0.0,1.0,27.0,0.0,0.0,1.7808911681175232,20.150405709445476
311.0,7.0,-88.01582277097437,-107.7486633732765,7.59,3.2,1.0,1.0,29.0,0.0,0.0,1.7808911681175232,20.150405709445476
311.0,8.0,-87.83903510441182,-107.5344050834053,1.86,2.54,2.0,1.0,31.0,0.0,0.0,1.7808911681175232,20.150405709445476
311.0,9.0,-87.65421942935617,-107.74177832198947,-2.5,2.02,3.0,1.0,33.0,0.0,0.0,1.7808911681175232,20.150405709445476
311.0,10.0,-87.73882211143226,-108.00635889575236,-154.36,1.6,0.0,1.0,28.0,0.0,1.0,1.7808911681175232,20.150405709445476
312.0,1.0,97.5329500574978,-28.763723385782754,11.02,21.87,1.0,3.0,0.0,0.0,0.0,2.0433348829929647,20.187579926389915
312.0,2.0,97.74564701142684,-28.942386475469643,11.81,17.37,2.0,1.0,2.0,0.0,0.0,2.0433348829929647,20.187579926389915
312.0,3.0,98.01544495817917,-28.87628381474118,18.89,13.8,3.0,1.0,19.0,0.0,0.0,2.0433348829929647,20.187579926389915
312.0,4.0,97.7821760570587,-29.027101962181092,19.77,10.96,0.0,1.0,36.0,0.0,0.0,2.0433348829929647,20.187579926389915
312.0,5.0,97.9098220634703,-29.273814326837446,16.1,8.71,1.0,1.0,53.0,0.0,0.0,2.0433348829929647,20.187579926389915
312.0,6.0,98.13580487035824,-29.435345329490826,17.65,6.92,2.0,1.0,70.0,0.0,0.0,2.0433348829929647,20.187579926389915
312.0,7.0,97.85811132879765,-29.44218570979424,8.06,5.5,3.0,1.0,72.0,0.0,0.0,2.0433348829929647,20.187579926389915
312.0,8.0,97.68845457914247,-29.662133615270978,15.74,4.37,0.0,1.0,89.0,0.0,0.0,2.0433348829929647,20.187579926389915
312.0,9.0,97.67221802485842,-29.93943646078855,4.45,3.47,1.0,1.0,91.0,0.0,0.0,2.0433348829929647,20.187579926389915
312.0,10.0,97.54930030028122,-29.690334620546608,3.66,2.76,2.0,1.0,93.0,0.0,0.0,2.0433348829929647,20.187579926389915
312.0,11.0,97.8259416443958,-29.665233613522233,18.35,2.19,3.0,1.0,110.0,0.0,0.0,2.0433348829929647,20.187579926389915
312.0,12.0,98.03512134525099,-29.848002173666735,5.65,1.74,0.0,1.0,112.0,0.0,0.0,2.0433348829929647,20.187579926389915
312.0,13.0,98.31128405402794,-29.87791290933366,-9.0,1.38,1.0,1.0,107.0,0.0,1.0,2.0433348829929647,20.187579926389915
313.0,1.0,-117.1896540436124,-5.783547129806581,-20.12,1.34,1.0,3.0,-5.0,0.0,1.0,1.0075416564941406,20.03767466545105
314.0,1.0,62.17565026397753,-93.68152557064278,26.8,43.8,3.0,0.0,-5.0,0.0,1.0,2.2057814598083496,19.758453398942947
315.0,1.0,9.964565004414993,-139.43444218431495,-1.75,16.87,1.0,1.0,2.0,0.0,0.0,2.278703033924103,19.585552245378494
315.0,2.0,9.687924516803136,-139.4595526291743,1.64,13.4,2.0,1.0,4.0,0.0,0.0,2.278703033924103,19.585552245378494
315.0,3.0,9.943554768238974,-139.3508619286613,4.61,10.64,3.0,1.0,6.0,0.0,0.0,2.278703033924103,19.585552245378494
315.0,4.0,10.22005369067144,-139.32423788462503,-161.2,8.45,0.0,1.0,1.0,0.0,1.0,2.278703033924103,19.585552245378494
316.0,1.0,-128.53486457730227,-112.41218490480549,-170.39,3.65,1.0,0.0,-5.0,0.0,1.0,2.56187105178833,19.485004127025604
317.0,1.0,-129.2585771911613,19.099629462065597,3.69,1.72,1.0,0.0,2.0,0.0,0.0,1.9194586277008057,19.565638959407806
317.0,2.0,-129.21430749438136,19.373856900105945,2.99,1.37,2.0,1.0,4.0,0.0,0.0,1.9194586277008057,19.565638959407806
317.0,3.0,-129.35371367614917,19.614120110589948,4.22,1.09,3.0,1.0,6.0,0.0,0.0,1.9194586277008057,19.565638959407806
317.0,4.0,-129.52868964482306,19.82986047355847,10.06,0.87,0.0,1.0,8.0,0.0,0.0,1.9194586277008057,19.565638959407806
317.0,5.0,-129.35314173770763,19.614585240114046,4.75,0.69,1.0,1.0,10.0,0.0,0.0,1.9194586277008057,19.565638959407806
317.0,6.0,-129.3502664763312,19.892348136662843,-10.57,0.55,2.0,1.0,5.0,0.0,1.0,1.9194586277008057,19.565638959407806
318.0,1.0,145.52860046414307,94.53690634510058,-47.88,1.43,2.0,1.0,-5.0,0.0,1.0,1.8528378009796143,19.660569086670876
319.0,1.0,-85.00300608383205,11.103096100250896,14.17,9.97,2.0,1.0,17.0,0.0,0.0,2.7903648614883423,19.400759033858776
319.0,2.0,-84.8211030919013,10.893163264911106,-155.76,7.92,3.0,1.0,12.0,0.0,1.0,2.7903648614883423,19.400759033858776
320.0,1.0,144.403990014206,32.68984641241158,13.1,16.89,1.0,1.0,17.0,0.0,0.0,2.0531907081604004,19.565296630064648
320.0,2.0,144.52249267523356,32.43861422268155,5.17,13.42,2.0,1.0,19.0,0.0,0.0,2.0531907081604004,19.565296630064648
320.0,3.0,144.72531007646452,32.62841832059589,13.12,10.66,3.0,1.0,36.0,0.0,0.0,2.0531907081604004,19.565296630064648
320.0,4.0,144.80616322933028,32.89416869500546,-1.23,8.47,0.0,1.0,38.0,0.0,0.0,2.0531907081604004,19.565296630064648
320.0,5.0,144.68645378356712,33.14482811019316,9.95,6.73,1.0,1.0,40.0,0.0,0.0,2.0531907081604004,19.565296630064648
320.0,6.0,144.96338263938188,33.166528401534244,-8.02,5.35,2.0,1.0,35.0,0.0,1.0,2.0531907081604004,19.565296630064648
321.0,1.0,122.02238606971937,-6.551069738295766,-5.24,27.99,0.0,0.0,-5.0,0.0,1.0,1.8449759483337402,19.503095000982285
322.0,1.0,-12.610340349515154,103.31090333339955,16.81,7.81,3.0,2.0,0.0,0.0,0.0,1.8182510462674228,19.820878228003327
322.0,2.0,-12.770554960896094,103.08398534793517,11.05,6.2,0.0,1.0,2.0,0.0,0.0,1.8182510462674228,19.820878228003327
322.0,3.0,-13.026955727525772,103.19084572739769,5.08,4.92,1.0,1.0,4.0,0.0,0.0,1.8182510462674228,19.820878228003327
322.0,4.0,-13.304442507579557,103.20355716801404,14.03,3.91,2.0,1.0,21.0,0.0,0.0,1.8182510462674228,19.820878228003327
322.0,5.0,-13.543838812785571,103.06266748464131,7.12,3.11,3.0,1.0,23.0,0.0,0.0,1.8182510462674228,19.820878228003327
322.0,6.0,-13.71065702010871,102.84055899868758,15.45,2.47,0.0,1.0,40.0,0.0,0.0,1.8182510462674228,19.820878228003327
322.0,7.0,-13.954929950953927,102.97281340913747,12.88,1.96,1.0,1.0,57.0,0.0,0.0,1.8182510462674228,19.820878228003327
322.0,8.0,-13.820315444761393,102.7298331042778,11.7,1.56,2.0,1.0,59.0,0.0,0.0,1.8182510462674228,19.820878228003327
322.0,9.0,-13.57348934453089,102.6024071647201,8.93,1.24,3.0,1.0,61.0,0.0,0.0,1.8182510462674228,19.820878228003327
322.0,10.0,-13.384690173865534,102.3986539635594,11.46,0.98,0.0,1.0,63.0,0.0,0.0,1.8182510462674228,19.820878228003327
322.0,11.0,-13.224678996347029,102.17159248092463,-29.16,0.78,1.0,1.0,58.0,0.0,1.0,1.8182510462674228,19.820878228003327
323.0,1.0,87.93961647093765,56.42136247696397,26.53,40.35,0.0,2.0,-5.0,0.0,1.0,2.305738925933838,20.160255551338196
324.0,1.0,-57.550790081799875,-61.92376344236439,4.54,2.12,1.0,1.0,2.0,0.0,0.0,1.5883255481719971,20.463518190383912
324.0,2.0,-57.7060910690909,-62.15407214209932,15.29,1.68,2.0,1.0,19.0,0.0,0.0,1.5883255481719971,20.463518190383912
324.0,3.0,-57.68481461456163,-62.43103388369881,11.66,1.33,3.0,1.0,21.0,0.0,0.0,1.5883255481719971,20.463518190383912
324.0,4.0,-57.51162447870687,-62.64821047237671,15.16,1.06,0.0,1.0,38.0,0.0,0.0,1.5883255481719971,20.463518190383912
324.0,5.0,-57.616121061859815,-62.90558366044517,-152.24,0.84,1.0,1.0,33.0,0.0,1.0,1.5883255481719971,20.463518190383912
325.0,1.0,60.437141331004966,94.52618564038919,-148.58,14.78,3.0,2.0,-5.0,0.0,1.0,1.1911720037460327,20.549874514341354
326.0,1.0,-71.04262646420634,43.25983599579045,-29.43,0.93,1.0,1.0,-5.0,0.0,1.0,2.1589138507843018,20.635661154985428
327.0,1.0,-132.24086250972078,21.45982565230095,20.6,27.87,0.0,1.0,17.0,0.0,0.0,1.8659657120704651,20.682679885625838
327.0,2.0,-132.1149923871754,21.21220253932971,8.79,22.14,1.0,1.0,19.0,0.0,0.0,1.8659657120704651,20.682679885625838
327.0,3.0,-132.18963723463344,21.479763075610993,8.08,17.59,2.0,1.0,21.0,0.0,0.0,1.8659657120704651,20.682679885625838
327.0,4.0,-131.93204972201008,21.583730220265753,9.1,13.97,3.0,1.0,23.0,0.0,0.0,1.8659657120704651,20.682679885625838
327.0,5.0,-131.9548128575927,21.8605737383145,-13.3,11.1,0.0,1.0,18.0,0.0,1.0,1.8659657120704651,20.682679885625838
328.0,1.0,-138.74347711611955,-98.9625524223536,14.79,24.81,1.0,2.0,0.0,0.0,0.0,1.3054734071095784,20.896248628695805
328.0,2.0,-138.49677764212237,-98.83488150414327,7.42,19.71,2.0,1.0,2.0,0.0,0.0,1.3054734071095784,20.896248628695805
328.0,3.0,-138.7065198941524,-98.65275879402579,-167.92,15.66,3.0,1.0,-3.0,0.0,1.0,1.3054734071095784,20.896248628695805
329.0,1.0,24.24856212965883,38.047738693813436,21.74,29.76,0.0,2.0,0.0,0.0,0.0,2.0428925851980844,20.73099957903226
329.0,2.0,24.15404715641773,37.78653491577722,34.1,23.64,1.0,1.0,17.0,0.0,0.0,2.0428925851980844,20.73099957903226
329.0,3.0,23.905096936257312,37.66331039829291,24.89,18.78,2.0,1.0,34.0,0.0,0.0,2.0428925851980844,20.73099957903226
329.0,4.0,24.165738596512117,37.759364647375286,13.23,16.74,2.0,3.0,34.0,0.0,0.0,2.0428925851980844,20.73099957903226
329.0,5.0,24.431096825372137,37.84149566589712,33.34,14.92,2.0,3.0,34.0,0.0,0.0,2.0428925851980844,20.73099957903226
329.0,6.0,24.154972142384043,37.81123590264813,-8.85,13.3,2.0,3.0,29.0,0.0,1.0,2.0428925851980844,20.73099957903226
330.0,1.0,35.183782299046506,90.15411398948247,12.56,33.01,2.0,3.0,0.0,0.0,0.0,1.8438407480716705,20.554419815540314
330.0,2.0,35.268615004015224,89.88960707842938,12.71,29.42,2.0,3.0,0.0,0.0,0.0,1.8438407480716705,20.554419815540314
330.0,3.0,35.35106291333101,90.15486701900959,1.34,26.22,2.0,3.0,0.0,0.0,0.0,1.8438407480716705,20.554419815540314
330.0,4.0,35.272848807429185,90.42140603578788,-159.95,23.37,2.0,3.0,-5.0,0.0,1.0,1.8438407480716705,20.554419815540314
331.0,1.0,107.57446258296028,-143.49734972929664,1.34,14.06,3.0,0.0,2.0,0.0,0.0,2.126059823566013,20.062637637058895
331.0,2.0,107.79075226344628,-143.67164622364584,13.3,11.17,0.0,1.0,19.0,0.0,0.0,2.126059823566013,20.062637637058895
331.0,3.0,107.6595399197178,-143.91648048325922,-2.88,8.87,1.0,1.0,21.0,0.0,0.0,2.126059823566013,20.062637637058895
331.0,4.0,107.77981958569056,-143.66609419014267,5.76,7.05,2.0,1.0,23.0,0.0,0.0,2.126059823566013,20.062637637058895
331.0,5.0,107.620950503332,-143.4382321518438,5.23,8.88,3.0,0.0,25.0,0.0,0.0,2.126059823566013,20.062637637058895
331.0,6.0,107.70324130786022,-143.703540872615,9.43,7.91,3.0,3.0,25.0,0.0,0.0,2.126059823566013,20.062637637058895
331.0,7.0,107.77024627847631,-143.43396559975065,1.52,6.28,0.0,1.0,27.0,0.0,0.0,2.126059823566013,20.062637637058895
331.0,8.0,108.01494447532254,-143.30249968672615,3.65,4.99,1.0,1.0,29.0,0.0,0.0,2.126059823566013,20.062637637058895
331.0,9.0,107.78831680123382,-143.1418746850474,-6.75,3.96,2.0,1.0,24.0,0.0,1.0,2.126059823566013,20.062637637058895
332.0,1.0,108.41274245576817,73.21092171657412,-3.92,26.61,2.0,3.0,-5.0,0.0,1.0,2.077657699584961,19.63122323155403
333.0,1.0,120.78823508130708,117.46037136650901,10.33,20.19,0.0,1.0,2.0,0.0,0.0,1.8693833152453105,19.687786002953846
333.0,2.0,120.5383208322913,117.58162878676048,14.72,16.04,1.0,1.0,19.0,0.0,0.0,1.8693833152453105,19.687786002953846
333.0,3.0,120.81245755505391,117.53680077029603,10.34,12.74,2.0,1.0,21.0,0.0,0.0,1.8693833152453105,19.687786002953846
333.0,4.0,121.06093312031763,117.6609796223363,3.32,10.12,3.0,1.0,23.0,0.0,0.0,1.8693833152453105,19.687786002953846
333.0,5.0,120.99455459701741,117.3912494136617,4.92,8.04,0.0,1.0,25.0,0.0,0.0,1.8693833152453105,19.687786002953846
333.0,6.0,121.22998741256114,117.2438320361504,-7.57,6.39,1.0,1.0,20.0,0.0,1.0,1.8693833152453105,19.687786002953846
334.0,1.0,-86.13205585550801,22.255555503387487,-2.66,6.98,0.0,2.0,0.0,0.0,0.0,2.039446336882455,19.7747475036553
334.0,2.0,-85.85636118823997,22.22160047037136,20.09,5.54,1.0,1.0,17.0,0.0,0.0,2.039446336882455,19.7747475036553
334.0,3.0,-85.58194085554548,22.17854266235699,12.71,4.4,2.0,1.0,34.0,0.0,0.0,2.039446336882455,19.7747475036553
334.0,4.0,-85.6297899279844,21.90491707858622,16.3,3.5,3.0,1.0,51.0,0.0,0.0,2.039446336882455,19.7747475036553
334.0,5.0,-85.7320930135656,22.16317000210835,6.74,2.78,0.0,1.0,53.0,0.0,0.0,2.039446336882455,19.7747475036553
334.0,6.0,-85.46935878205355,22.07299673878196,9.3,2.21,1.0,1.0,55.0,0.0,0.0,2.039446336882455,19.7747475036553
334.0,7.0,-85.21709582361132,22.189289015503725,-167.93,1.76,2.0,1.0,50.0,0.0,1.0,2.039446336882455,19.7747475036553
335.0,1.0,56.653105408770884,-19.403525372977164,-146.75,7.9,2.0,3.0,-5.0,0.0,1.0,1.148869276046753,20.1217280626297
336.0,1.0,-147.89984723154762,146.87883570782935,-19.8,25.25,2.0,0.0,-5.0,0.0,1.0,1.6697235107421875,19.94409266114235
337.0,1.0,48.731259928835655,-54.35817491753715,15.9,24.75,2.0,3.0,0.0,0.0,0.0,1.962971309820811,20.101084546910393
337.0,2.0,48.96402278935333,-54.5097728878098,28.66,19.66,3.0,1.0,17.0,0.0,0.0,1.962971309820811,20.101084546910393
337.0,3.0,48.7436257354929,-54.67884574925363,28.11,15.62,0.0,1.0,34.0,0.0,0.0,1.962971309820811,20.101084546910393
337.0,4.0,48.57660272478472,-54.45689123201838,14.6,12.41,1.0,1.0,51.0,0.0,0.0,1.962971309820811,20.101084546910393
337.0,5.0,48.30193775380955,-54.498359865301474,23.15,9.86,2.0,1.0,68.0,0.0,0.0,1.962971309820811,20.101084546910393
337.0,6.0,48.200133568808525,-54.75680986383782,10.44,7.83,3.0,1.0,70.0,0.0,0.0,1.962971309820811,20.101084546910393
337.0,7.0,47.99693348964591,-54.94620421870477,7.44,6.22,0.0,1.0,72.0,0.0,0.0,1.962971309820811,20.101084546910393
337.0,8.0,47.97507054679531,-54.669288156409586,10.49,4.94,1.0,1.0,74.0,0.0,0.0,1.962971309820811,20.101084546910393
337.0,9.0,48.25167710645547,-54.64380669294827,-21.29,3.92,2.0,1.0,69.0,0.0,1.0,1.962971309820811,20.101084546910393
338.0,1.0,110.27496493851605,17.18032927523669,-149.51,29.75,1.0,1.0,-5.0,0.0,1.0,1.7278932332992554,20.276188611984253
339.0,1.0,139.57810437289191,-138.37462704725834,10.12,18.57,0.0,2.0,0.0,0.0,0.0,2.152121067047119,20.005079892774422
339.0,2.0,139.5484627032023,-138.09843532898068,14.47,14.75,1.0,1.0,17.0,0.0,0.0,2.152121067047119,20.005079892774422
339.0,3.0,139.35852691931572,-138.30112941332098,-2.23,11.72,2.0,1.0,19.0,0.0,0.0,2.152121067047119,20.005079892774422
339.0,4.0,139.4498715718238,-138.56345868786985,9.99,9.31,3.0,1.0,21.0,0.0,0.0,2.152121067047119,20.005079892774422
339.0,5.0,139.34931741854697,-138.8223975920267,4.39,7.4,0.0,1.0,23.0,0.0,0.0,2.152121067047119,20.005079892774422
339.0,6.0,139.56323135208822,-138.64519340792242,-11.51,5.88,1.0,1.0,18.0,0.0,1.0,2.152121067047119,20.005079892774422
340.0,1.0,-115.19978780358994,-31.911547622271016,22.5,25.82,0.0,3.0,0.0,0.0,0.0,2.435340166091919,19.783261224627495
340.0,2.0,-115.43288387840903,-32.06263274308406,-147.07,20.51,1.0,1.0,-5.0,0.0,1.0,2.435340166091919,19.783261224627495
341.0,1.0,44.557342087236016,17.725495928781474,21.85,31.96,2.0,2.0,0.0,0.0,0.0,3.3064956665039062,19.303639836609364
341.0,2.0,44.80112740704554,17.59234484289582,36.12,25.39,3.0,1.0,-5.0,0.0,1.0,3.3064956665039062,19.303639836609364
342.0,1.0,51.343072744337064,10.559980486234629,9.62,15.26,2.0,0.0,2.0,0.0,0.0,2.211819142103195,19.004712834954262
342.0,2.0,51.15987190915269,10.76878170226296,27.22,12.12,3.0,1.0,19.0,0.0,0.0,2.211819142103195,19.004712834954262
342.0,3.0,50.88723474079979,10.821974448569884,33.3,9.63,0.0,1.0,36.0,0.0,0.0,2.211819142103195,19.004712834954262
342.0,4.0,50.63827062058935,10.698778017310682,33.13,7.65,1.0,1.0,53.0,0.0,0.0,2.211819142103195,19.004712834954262
342.0,5.0,50.83186527738677,10.897980433678184,30.09,6.08,2.0,1.0,70.0,0.0,0.0,2.211819142103195,19.004712834954262
342.0,6.0,50.60189125026246,11.053776584706988,2.64,4.83,3.0,1.0,72.0,0.0,0.0,2.211819142103195,19.004712834954262
342.0,7.0,50.45211393803309,10.819838023181736,20.64,3.84,0.0,1.0,89.0,0.0,0.0,2.211819142103195,19.004712834954262
342.0,8.0,50.59937128817606,10.58430508141768,22.36,3.05,1.0,1.0,106.0,0.0,0.0,2.211819142103195,19.004712834954262
342.0,9.0,50.877058467405966,10.577211117892352,25.02,2.42,2.0,1.0,123.0,0.0,0.0,2.211819142103195,19.004712834954262
342.0,10.0,50.70451769353669,10.359518271937898,20.02,1.92,3.0,1.0,140.0,0.0,0.0,2.211819142103195,19.004712834954262
342.0,11.0,50.43073253520219,10.406445672280494,2.99,1.53,0.0,1.0,142.0,0.0,0.0,2.211819142103195,19.004712834954262
342.0,12.0,50.50946481261561,10.140059256860233,-3.03,1.22,1.0,1.0,137.0,0.0,1.0,2.211819142103195,19.004712834954262
343.0,1.0,7.020506177051899,-49.3830898070123,29.68,6.19,2.0,2.0,0.0,0.0,0.0,2.5432640314102173,19.096466038376093
343.0,2.0,7.1023272323462034,-49.11763583974549,20.43,4.92,3.0,1.0,17.0,0.0,0.0,2.5432640314102173,19.096466038376093
343.0,3.0,6.825718709026723,-49.09217570121137,11.21,3.91,0.0,1.0,19.0,0.0,0.0,2.5432640314102173,19.096466038376093
343.0,4.0,6.622006361666435,-48.9033324504447,-146.35,3.11,1.0,1.0,14.0,0.0,1.0,2.5432640314102173,19.096466038376093
344.0,1.0,5.798401696215242,-75.33959037556825,33.87,48.93,3.0,0.0,-5.0,0.0,1.0,2.533449649810791,19.359176367521286
345.0,1.0,136.1962855323102,-109.41621114901747,13.31,13.48,0.0,2.0,0.0,0.0,0.0,1.9692190885543823,19.304835714399815
345.0,2.0,136.39944825099852,-109.22677671824434,-156.43,10.71,1.0,1.0,-5.0,0.0,1.0,1.9692190885543823,19.304835714399815
346.0,1.0,-128.06918972171243,149.72518006744212,2.08,21.19,1.0,3.0,0.0,0.0,0.0,2.3500143686930337,19.236905510226887
346.0,2.0,-128.20978663366157,149.4856117010464,0.22,16.83,2.0,1.0,2.0,0.0,0.0,2.3500143686930337,19.236905510226887
346.0,3.0,-127.95842166382175,149.60383245119033,9.19,13.37,3.0,1.0,4.0,0.0,0.0,2.3500143686930337,19.236905510226887
346.0,4.0,-128.08083362578017,149.8531832189787,10.53,10.62,0.0,1.0,6.0,0.0,0.0,2.3500143686930337,19.236905510226887
346.0,5.0,-128.05636272040488,150.0,9.77,8.44,1.0,1.0,8.0,0.0,0.0,2.3500143686930337,19.236905510226887
346.0,6.0,-128.1430017683514,149.7360792368947,-22.28,6.7,2.0,1.0,3.0,0.0,1.0,2.3500143686930337,19.236905510226887
347.0,1.0,90.6443657843988,-16.32789584911539,19.89,1.47,3.0,2.0,0.0,0.0,0.0,2.7437820434570312,18.950468569993973
347.0,2.0,90.4028562942255,-16.465131631560766,-164.99,1.17,0.0,1.0,-5.0,0.0,1.0,2.7437820434570312,18.950468569993973
348.0,1.0,-135.97639296849152,80.35759099326826,14.43,27.43,1.0,1.0,17.0,0.0,0.0,2.8368982076644897,18.712125681340694
348.0,2.0,-135.9653417632702,80.08003313499306,-3.5,21.79,2.0,1.0,12.0,0.0,1.0,2.8368982076644897,18.712125681340694
349.0,1.0,-6.585239003343124,-89.64511325903825,32.93,13.61,0.0,2.0,0.0,0.0,0.0,2.0537666252681186,18.87686336040497
349.0,2.0,-6.811877527355878,-89.80572295133757,2.76,10.81,1.0,1.0,2.0,0.0,0.0,2.0537666252681186,18.87686336040497
349.0,3.0,-6.884104995632284,-89.53749974828918,1.76,8.59,2.0,1.0,4.0,0.0,0.0,2.0537666252681186,18.87686336040497
349.0,4.0,-6.942347612143482,-89.26589656080955,19.79,6.82,3.0,1.0,21.0,0.0,0.0,2.0537666252681186,18.87686336040497
349.0,5.0,-6.678224157245693,-89.1798774094535,8.97,5.42,0.0,1.0,23.0,0.0,0.0,2.0537666252681186,18.87686336040497
349.0,6.0,-6.560327674242178,-88.9283601871355,21.43,4.31,1.0,1.0,40.0,0.0,0.0,2.0537666252681186,18.87686336040497
349.0,7.0,-6.637566047394115,-88.66153678572549,-51.33,3.42,2.0,1.0,35.0,0.0,1.0,2.0537666252681186,18.87686336040497
350.0,1.0,-69.08137421469632,46.79156395610098,25.28,23.52,0.0,1.0,17.0,0.0,0.0,1.8183308094739914,19.529909007251263
350.0,2.0,-69.35026715541518,46.72187119995858,17.55,18.68,1.0,1.0,34.0,0.0,0.0,1.8183308094739914,19.529909007251263
350.0,3.0,-69.0956403410352,46.610850124365406,3.05,14.84,2.0,1.0,36.0,0.0,0.0,1.8183308094739914,19.529909007251263
350.0,4.0,-68.88783137863909,46.42652451850715,21.13,11.79,3.0,1.0,53.0,0.0,0.0,1.8183308094739914,19.529909007251263
350.0,5.0,-68.93838387518956,46.15338547164699,16.3,9.37,0.0,1.0,70.0,0.0,0.0,1.8183308094739914,19.529909007251263
350.0,6.0,-69.09412056882302,46.383399767035954,7.31,7.44,1.0,1.0,72.0,0.0,0.0,1.8183308094739914,19.529909007251263
350.0,7.0,-68.82016454274181,46.429319148575246,-1.33,5.91,2.0,1.0,74.0,0.0,0.0,1.8183308094739914,19.529909007251263
350.0,8.0,-69.0351584210691,46.25342677776584,-3.83,4.69,3.0,1.0,69.0,0.0,1.0,1.8183308094739914,19.529909007251263
351.0,1.0,-70.3074342929279,-78.11764635882983,12.4,2.51,0.0,0.0,17.0,0.0,0.0,1.2085360288619995,20.402497698863346
351.0,2.0,-70.4003729851759,-77.855877580496,9.73,1.99,1.0,1.0,19.0,0.0,0.0,1.2085360288619995,20.402497698863346
351.0,3.0,-70.59087766309611,-78.05803707574091,-29.06,1.58,2.0,1.0,14.0,0.0,1.0,1.2085360288619995,20.402497698863346
352.0,1.0,-145.52779834485835,76.20780666535389,0.64,31.38,2.0,1.0,2.0,0.0,0.0,1.7048240154981613,21.13150653988123
352.0,2.0,-145.7906783870021,76.29755396208017,5.38,24.93,3.0,1.0,4.0,0.0,0.0,1.7048240154981613,21.13150653988123
352.0,3.0,-146.05716070245884,76.21914688729755,13.48,19.8,0.0,1.0,21.0,0.0,0.0,1.7048240154981613,21.13150653988123
352.0,4.0,-146.25938522302755,76.40958253812985,12.74,15.73,1.0,1.0,38.0,0.0,0.0,1.7048240154981613,21.13150653988123
352.0,5.0,-146.38731523316875,76.16301732093076,0.54,12.49,2.0,1.0,40.0,0.0,0.0,1.7048240154981613,21.13150653988123
352.0,6.0,-146.61816254161616,76.31751655720636,-0.64,9.92,3.0,1.0,42.0,0.0,0.0,1.7048240154981613,21.13150653988123
352.0,7.0,-146.51385123583168,76.57496489243637,20.06,7.88,0.0,1.0,59.0,0.0,0.0,1.7048240154981613,21.13150653988123
352.0,8.0,-146.31074999458988,76.76446523447618,-17.29,6.26,1.0,1.0,54.0,0.0,1.0,1.7048240154981613,21.13150653988123
353.0,1.0,38.46845209137422,67.93768226142681,14.28,23.57,1.0,2.0,0.0,0.0,0.0,1.63673597574234,21.877485632896423
353.0,2.0,38.44936258258198,67.6605611967615,-51.51,18.72,2.0,1.0,-5.0,0.0,1.0,1.63673597574234,21.877485632896423
354.0,1.0,72.86619207298094,9.309086524534298,31.29,23.88,0.0,2.0,0.0,0.0,0.0,2.0465407768885293,21.43853595852852
